"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4874954";"";"None";"305.38";"0";"2.36";"8c";"CCCC(=O)NCCn1c(OCC)nc2ccc(OC)cc21";"Ki";"'='";"0.39";"nM";"9.41";"";"";"UO_0000065";"30.81";"0.58";"7.05";"14.39";"0";"CHEMBL4834838";"Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in CHO cells incubated for 60 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4854625";"";"None";"263.30";"0";"1.19";"8d";"COc1ccc2nc(OC)n(CCNC(C)=O)c2c1";"RBA";"'='";"100.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4834836";"Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in CHO cells at 1 uM incubated for 60 mins by scintillation counting analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 1.0 microM | TIME = 1.0 hr";"AGONIST";""
"CHEMBL4875780";"";"None";"311.77";"0";"2.23";"15b";"COc1cc2c(cc1Cl)nc(OC)n2CCCNC(C)=O";"RBA";"'='";"81.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4834836";"Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in CHO cells at 1 uM incubated for 60 mins by scintillation counting analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 1.0 microM | TIME = 1.0 hr";"AGONIST";""
"CHEMBL4846505";"";"None";"325.80";"0";"2.62";"15a";"CCOc1nc2cc(Cl)c(OC)cc2n1CCCNC(C)=O";"Ki";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"24.21";"0.49";"5.27";"12.06";"0";"CHEMBL4834838";"Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in CHO cells incubated for 60 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"Melatonin";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"Ki";"'='";"0.4571";"nM";"9.34";"";"";"UO_0000065";"40.21";"0.75";"7.48";"17.26";"1";"CHEMBL3745570";"Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739270";"1";"Scientific Literature";"Medchemcomm";"2015";"CHEMBL3308072";"";"";""
"CHEMBL3739674";"";"None";"388.41";"0";"3.94";"11";"O=C(NCCc1c[nH]c2ccc(OCCCOc3ccccc3)cc12)C(F)F";"Ki";"'='";"6.166";"nM";"8.21";"";"";"UO_0000065";"21.14";"0.40";"4.27";"12.96";"0";"CHEMBL3745570";"Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739270";"1";"Scientific Literature";"Medchemcomm";"2015";"CHEMBL3308072";"";"";""
"CHEMBL4854625";"";"None";"263.30";"0";"1.19";"8d";"COc1ccc2nc(OC)n(CCNC(C)=O)c2c1";"EC50";"'='";"0.042";"nM";"10.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4834840";"Agonist activity at human MT1 receptor expressed in CHO cells assessed as increase in forskolin induced cAMP production incubated at 37 degreeC by HitHunter-cAMP assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"AGONIST";""
"CHEMBL4874954";"";"None";"305.38";"0";"2.36";"8c";"CCCC(=O)NCCn1c(OCC)nc2ccc(OC)cc21";"EC50";"'='";"0.14";"nM";"9.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4834853";"Agonist activity at human MT1 receptor expressed in CHO cells assessed as increase in cAMP levels incubated at 28 degreeC by cellular dielectric spectroscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"AGONIST";""
"CHEMBL4861281";"";"None";"235.29";"0";"1.40";"9";"CCOc1nc2ccc(OC)cc2n1CCN";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4834853";"Agonist activity at human MT1 receptor expressed in CHO cells assessed as increase in cAMP levels incubated at 28 degreeC by cellular dielectric spectroscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"";""
"CHEMBL4859677";"";"None";"277.32";"0";"1.58";"8a";"CCOc1nc2ccc(OC)cc2n1CCNC(C)=O";"EC50";"'='";"0.33";"nM";"9.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4834853";"Agonist activity at human MT1 receptor expressed in CHO cells assessed as increase in cAMP levels incubated at 28 degreeC by cellular dielectric spectroscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"AGONIST";""
"CHEMBL4852440";"";"None";"289.34";"0";"1.51";"19b";"CCOc1nc2ccc3c(c2n1CCNC(C)=O)CCO3";"EC50";"'='";"0.32";"nM";"9.49";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4834853";"Agonist activity at human MT1 receptor expressed in CHO cells assessed as increase in cAMP levels incubated at 28 degreeC by cellular dielectric spectroscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"AGONIST";""
"CHEMBL4859295";"";"None";"297.74";"0";"1.84";"10b";"COc1cc2c(cc1Cl)nc(OC)n2CCNC(C)=O";"EC50";"'='";"0.25";"nM";"9.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4834853";"Agonist activity at human MT1 receptor expressed in CHO cells assessed as increase in cAMP levels incubated at 28 degreeC by cellular dielectric spectroscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"AGONIST";""
"CHEMBL4874954";"";"None";"305.38";"0";"2.36";"8c";"CCCC(=O)NCCn1c(OCC)nc2ccc(OC)cc21";"RBA";"'='";"99.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4834836";"Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in CHO cells at 1 uM incubated for 60 mins by scintillation counting analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 1.0 microM | TIME = 1.0 hr";"AGONIST";""
"CHEMBL4867474";"";"None";"331.42";"0";"2.75";"8g";"CCOc1nc2ccc(OC)cc2n1CCNC(=O)C1CCCC1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4834838";"Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in CHO cells incubated for 60 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"";""
"CHEMBL3763537";"";"None";"410.47";"1";"5.49";"16";"COc1ccc2oc(-c3cc4ccccc4c4ccccc34)c(CCNC(C)=O)c2n1";"Ki";"'='";"68.0";"nM";"7.17";"";"";"UO_0000065";"17.46";"0.32";"1.68";"11.14";"0";"CHEMBL3768199";"Displacement of [125I]2-Iodomelatonin from human MT1 receptor expressed in HEK293 cells after 120 mins by radioligand competition assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763094";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3763503";"";"None";"328.34";"0";"3.32";"11";"COc1ccc2oc(-c3ccc(F)cc3)c(CCNC(C)=O)c2n1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL3768198";"Agonist activity at MT1 receptor (unknown origin) expressed in CHO cells incubated for 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763094";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308072";"";"";""
"CHEMBL3764765";"";"None";"360.41";"0";"4.34";"14";"COc1ccc2oc(-c3ccc4ccccc4c3)c(CCNC(C)=O)c2n1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL3768198";"Agonist activity at MT1 receptor (unknown origin) expressed in CHO cells incubated for 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763094";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308072";"";"";""
"CHEMBL3764879";"";"None";"360.41";"0";"4.34";"13";"COc1ccc2oc(-c3cccc4ccccc34)c(CCNC(C)=O)c2n1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL3768202";"Antagonist activity at MT1 receptor (unknown origin) expressed in CHO cells assessed as inhibition of melatonin-induced response for 30 mins by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763094";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308072";"";"";""
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"Melatonin";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"IC50";"'='";"0.44";"nM";"9.36";"";"";"UO_0000065";"40.28";"0.75";"7.50";"17.29";"0";"CHEMBL2395686";"Binding affinity to human MT1A receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390830";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";""
"CHEMBL5086516";"";"None";"293.39";"0";"1.22";"5A6-48; UCSF648";"CN(C)S(=O)(=O)CCNCc1cccc2ncccc12";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL5049145";"Agonist activity at MTNR1A (unknown origin) transfected in HTLA cells assessed as beta-arrestin 2 recruitment at 10 uM incubated for 18 to 20 hrs by luciferin based Tango assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HTLA";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5046284";"1";"Scientific Literature";"J Med Chem";"2022";"None";"Dose = 10.0 microM | Time_Lower = 18.0 hrs | Time_Upper = 20.0 hrs";"";""
"CHEMBL3480577";"UCSF924";"None";"322.41";"0";"3.81";"EUB0000539";"Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1";"Mean fold stimulation";"";"1.5";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4883539";"PRESTO-Tango GPCRome screening (MTNR1A)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507309";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1.0 µM | SEM None 0.04082 None";"";""
"CHEMBL4870108";"";"None";"334.42";"0";"3.97";"3f";"CC(=O)NCCC1CCc2ccc3nc(Cc4ccccc4)oc3c21";"Ki";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"24.99";"0.46";"4.39";"15.16";"0";"CHEMBL4835153";"Displacement of 2-[125l]-lodomelatonin from human MT1 expressed in CHO cell membrane incubated for 150 mins by radioligand binding assay";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Cell membrane";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834409";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.5 hr";"AGONIST";""
"CHEMBL4869463";"";"None";"303.36";"0";"1.97";"8e";"CCOc1nc2ccc(OC)cc2n1CCNC(=O)C1CC1";"EC50";"'='";"0.75";"nM";"9.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4834853";"Agonist activity at human MT1 receptor expressed in CHO cells assessed as increase in cAMP levels incubated at 28 degreeC by cellular dielectric spectroscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834400";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"AGONIST";""
"CHEMBL3758720";"";"None";"283.33";"0";"3.27";"15a";"COc1ccc2ccc3oc(CCNC(C)=O)cc3c2c1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3762918";"Intrinsic activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758099";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308072";"";"";""
"CHEMBL3759160";"";"None";"287.29";"0";"3.18";"3d";"COc1ccc2ccc3occ(CNC(=O)CF)c3c2c1";"Emax";"'='";"85.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3762921";"Intrinsic activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758099";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308072";"";"";""
"CHEMBL4211530";"";"None";"503.64";"2";"5.65";"20d";"CC(=O)NCCN(C)c1cccc(OCCCCCCNC(=O)Oc2cccc(-c3ccccc3)c2)c1";"Intrinsic activity";"'='";"0.7";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4200434";"Intrinsic agonist activity at human MT1 receptor expressed in rat NIH/3T3 cell membranes assessed as induction of G protein activation incubated for 30 mins by [35S]GTPgammaS binding assay relative to melatonin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196155";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL2326199";"";"None";"357.45";"0";"3.74";"1";"CCC(=O)NCCCc1cc(OC)ccc1OCc1cccc(OC)c1";"Ki";"'='";"121.0";"nM";"6.92";"";"";"UO_0000065";"19.35";"0.36";"3.18";"12.18";"0";"CHEMBL2328138";"Displacement of [3H]melatonin from human MT1 receptor expressed in CHO cells after 60 mins by microbeta scintillation method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321713";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3308072";"";"";""
"CHEMBL10878";"AGOMELATINE";"4.0";"243.31";"0";"2.53";"Agomelatine";"COc1ccc2cccc(CCNC(C)=O)c2c1";"Emax";"'='";"99.0";"%";"";"";"";"UO_0000187";"";"";"";"";"1";"CHEMBL3993988";"Intrinsic activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3992543";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"Melatonin";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"EC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4390241";"Agonist activity at MT1 receptor (unknown origin) expressed in HEK293 cells by Fluo-8 dye-based calcium assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387755";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307715";"";"";""
"CHEMBL3648356";"";"None";"258.32";"0";"2.69";"BDBM103443";"CC(=O)NCC[C@@H]1CCc2ccc3nc(C)oc3c21";"IC50";"'='";"0.057";"nM";"10.24";"";"221297";"UO_0000065";"39.66";"0.74";"7.55";"18.58";"0";"CHEMBL3705070";"Binding Assay: Binding assay using melatonin receptors 1 or 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638653";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL2392692";"";"None";"503.32";"1";"3.42";"27, GSK2188931B";"CNc1nc(C)nc(N2CCC(C(=O)NCc3ccc(Br)cc3OC(F)(F)F)CC2)n1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2395852";"Inhibition of human MT1 receptor at 1 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390902";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL3417525";"BI 665915";"None";"458.53";"0";"2.78";"EUB0000749";"CN(C)C(=O)Cn1cc(-c2nc([C@@](C)(c3ccc(-c4cnc(N)nc4)cc3)C3CC3)no2)cn1";"% Ctrl";"";"96.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4881851";"MT1/H Eurofins-Panlabs selectivity data (BI)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Assay technology: Radioactive Assay | Target type: GPCR_CLASS_A";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507276";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL2391147";"";"None";"232.28";"0";"0.88";"E1R, 4R,5S-2a";"C[C@H]1[C@@H](c2ccccc2)CC(=O)N1CC(N)=O";"Inhibition";"'='";"-6.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2395979";"Binding affinity to human ML1A receptor at 10 uM by radioligand displacement assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390917";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";""
"CHEMBL4577251";"";"None";"258.32";"0";"3.23";"4";"CCOCc1ccc(O)c(Cc2ccc(O)cc2)c1";"Activity";"'='";"3.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4390239";"Agonist activity at MT1 receptor (unknown origin) expressed in HEK293 cells at 0.5 mM by Fluo-8 dye-based calcium assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387755";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307715";"";"";""
"CHEMBL3648354";"";"None";"244.29";"0";"2.38";"3a";"CC(=O)NCCC1CCc2ccc3ncoc3c21";"Ki";"'='";"0.45";"nM";"9.35";"";"";"UO_0000065";"38.26";"0.71";"6.97";"16.95";"0";"CHEMBL4835153";"Displacement of 2-[125l]-lodomelatonin from human MT1 expressed in CHO cell membrane incubated for 150 mins by radioligand binding assay";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Cell membrane";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834409";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.5 hr";"AGONIST";""
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"1";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"Ki";"'='";"0.66";"nM";"9.18";"";"";"UO_0000065";"39.52";"0.74";"7.32";"16.96";"1";"CHEMBL4324464";"Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in NIH3T3 cells membranes by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4321851";"1";"Scientific Literature";"Eur J Med Chem";"2020";"CHEMBL3307716";"";"";""
"CHEMBL3648362";"";"None";"274.39";"0";"3.16";"BDBM103449";"CC(=O)NCCC1CCc2ccc3nc(C)sc3c21";"IC50";"'='";"0.15";"nM";"9.82";"";"221303";"UO_0000065";"35.80";"0.71";"6.66";"23.40";"0";"CHEMBL3705070";"Binding Assay: Binding assay using melatonin receptors 1 or 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638653";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL4087265";"";"None";"291.39";"0";"3.96";"9";"CCC(=O)NCC1=C(c2ccccc2)c2ccccc2CC1";"Ki";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"25.92";"0.47";"3.59";"25.95";"0";"CHEMBL4049125";"Displacement of 2-[125I]-Iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins by filter binding method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043301";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL4073210";"";"None";"204.27";"0";"1.41";"14";"CC(=O)NCC1CNc2ccccc2C1";"Ki";"'='";"430.0";"nM";"6.37";"";"";"UO_0000065";"31.17";"0.58";"4.96";"15.48";"0";"CHEMBL4049125";"Displacement of 2-[125I]-Iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins by filter binding method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043301";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL4084568";"";"None";"294.40";"0";"3.00";"15c";"CC(=O)NCC1Cc2ccccc2N(Cc2ccccc2)C1";"Ki";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"24.56";"0.45";"4.23";"22.35";"0";"CHEMBL4049125";"Displacement of 2-[125I]-Iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins by filter binding method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043301";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
